tweet,tweet_tokenized
"Este viernes visitamos San José de La Floresta y junto a @CarlosOcariz entregamos bombillos y tapabocas para la comunidad.  Trabajamos con las uñas, pero me hace muy feliz saber que estamos apoyando a nuestros vecinos en estos momentos tan difíciles.  https://t.co/iRxOTPFLqj","['viernes', 'visitamos', 'san', 'josé', 'floresta', 'junto', 'carlosocariz', 'entregamos', 'bombillos', 'tapabocas', 'comunidad', 'trabajamos', 'uñas', 'hace', 'feliz', 'saber', 'apoyando', 'vecinos', 'momentos', 'tan', 'difíciles']"
Compartiendo una merienda con los más pequeños de Pajaritos.  Ya preparando nuestra actividad navideña en la comunidad!  https://t.co/ToZScJmkwu,"['compartiendo', 'merienda', 'pequeños', 'pajaritos', 'preparando', 'actividad', 'navideña', 'comunidad']"
Gracias a todos los vecinos de El Rosal por el apoyo a #VecinosSolidarios.  Chacao ayuda a Chacao.  https://t.co/28k1UzS6qV,"['gracias', 'vecinos', 'rosal', 'apoyo', 'vecinossolidarios', 'chacao', 'ayuda', 'chacao']"
"Gracias por tus palabras Nancy, abrazo!!","['gracias', 'palabras', 'nancy', 'abrazo']"
Este es el trabajo de hormiga.  Este sábado estuvimos conversando con nuestros vecinos de El Rosal sobre los panoramas para el 2021 y la importancia de la organización vecinal.  Después nos fuimos al casco de Chacao donde hicimos una donación de bombillos para varios edificios.  https://t.co/RqfbznDanN,"['trabajo', 'hormiga', 'sábado', 'conversando', 'vecinos', 'rosal', 'panoramas', 'importancia', 'organización', 'vecinal', 'después', 'casco', 'chacao', 'hicimos', 'donación', 'bombillos', 'varios', 'edificios']"
"@CarlosOcariz Miranda entera sin agua, luz, gas y gasolina.  Son los responsables de la crisis que vivimos en nuestro estado y en todo el país.   #MirandaEnRuinas","['carlosocariz', 'miranda', 'entera', 'agua', 'luz', 'gas', 'gasolina', 'responsables', 'crisis', 'vivimos', 'país', 'mirandaenruinas']"
Con este gran equipo terminando la jornada de recolección de insumos en Los Palos Grandes. Agradecido con todos los vecinos que nos apoyan cada semana.   #VecinosSolidarios  https://t.co/X9QuIdJ1ZY,"['gran', 'equipo', 'terminando', 'jornada', 'recolección', 'insumos', 'palos', 'grandes', 'agradecido', 'vecinos', 'apoyan', 'cada', 'semana', 'vecinossolidarios']"
Fuertes lluvias en Chacao  https://t.co/xHsGtDsCxg,"['fuertes', 'lluvias', 'chacao']"
Saliendo del tártago después de una entrega de Un Kilo de Solidaridad.  Hoy Chacao cumple 29 años y la mejor manera de celebrarlo es apoyando a nuestros vecinos  https://t.co/f5S63dglwo,"['saliendo', 'tártago', 'después', 'entrega', 'kilo', 'solidaridad', 'hoy', 'chacao', 'cumple', 'años', 'mejor', 'manera', 'celebrarlo', 'apoyando', 'vecinos']"
#ElAguaEsUnDerecho,['elaguaesunderecho']
¡Agradecidos con los líderes del Movimiento Estudiantil @marlondiazuc @yeisselperez @LuisPalaciosHe que nos acompañaron!  https://t.co/maKz1lJd4s,"['¡agradecidos', 'líderes', 'movimiento', 'estudiantil', 'marlondiazuc', 'yeisselperez', 'luispalacioshe', 'acompañaron']"
Después tuvimos un conservatorio con nuestros vecinos de Los Palos Grandes.  https://t.co/2vWj9lucdx,"['después', 'conservatorio', 'vecinos', 'palos', 'grandes']"
Hoy junto a @CarlosOcariz hicimos una entrega de bombillos en nuestro sector Pajaritos de Chacao.  https://t.co/4TwudyqYtP,"['hoy', 'junto', 'carlosocariz', 'hicimos', 'entrega', 'bombillos', 'sector', 'pajaritos', 'chacao']"
@DementeSensato Hola! Estuvimos en la plaza las Morochas y en la esquina Plomer de Chacao.  Por aquí vamos a poner los de la próxima semana.,"['dementesensato', 'hola', 'plaza', 'morochas', 'esquina', 'plomer', 'chacao', 'aquí', 'vamos', 'poner', 'próxima', 'semana']"
"Hoy comenzamos la campaña “Chacao ayuda a Chacao”. Cada domingo vamos a estar en distintos lugares de nuestro municipio recolectando comida, ropa y medicinas para nuestros vecinos.  Agradecido con todos los que nos apoyaron.  https://t.co/2xjV1muz8X","['hoy', 'comenzamos', 'campaña', 'chacao', 'ayuda', 'chacao”', 'cada', 'domingo', 'vamos', 'distintos', 'lugares', 'municipio', 'recolectando', 'comida', 'ropa', 'medicinas', 'vecinos', 'agradecido', 'apoyaron']"
En nuestro municipio tenemos vecinos que atraviesan momentos muy difíciles.  Comenzamos esta campaña de Chacao ayuda a Chacao para apoyarnos entre nosotros.  ¡Contamos contigo!  https://t.co/n3LAvJOdqO,"['municipio', 'vecinos', 'atraviesan', 'momentos', 'difíciles', 'comenzamos', 'campaña', 'chacao', 'ayuda', 'chacao', 'apoyarnos', '¡contamos', 'contigo']"
"Hoy conversando con la dirigencia de Primero Justicia Miranda.   Estoy convencido que los venezolanos que estamos en Venezuela tenemos la responsabilidad de luchar para que seamos un país de bienvenidas y oportunidades. Para que nuestros hermanos, hijos y primos puedan volver.  https://t.co/726qabI4sZ","['hoy', 'conversando', 'dirigencia', 'primero', 'justicia', 'miranda', 'convencido', 'venezolanos', 'venezuela', 'responsabilidad', 'luchar', 'país', 'bienvenidas', 'oportunidades', 'hermanos', 'hijos', 'primos', 'puedan', 'volver']"
Parte de Los Palos Grandes ha tenido 6 cortes de luz en las últimas 24 horas y actualmente se encuentran sin electricidad.   Todavía siguen sin respuesta de @CORPOELECinfo.,"['parte', 'palos', 'grandes', 'cortes', 'luz', 'últimas', 'horas', 'actualmente', 'encuentran', 'electricidad', 'todavía', 'siguen', 'respuesta', 'corpoelecinfo']"
"Compartiendo con nuestros vecinos de San José de La Floresta.  Hoy gracias al apoyo de Un Kilo de Solidaridad entregamos sopa, agua potable y galletas para la comunidad.  https://t.co/4Yx6Q4WkYy","['compartiendo', 'vecinos', 'san', 'josé', 'floresta', 'hoy', 'gracias', 'apoyo', 'kilo', 'solidaridad', 'entregamos', 'sopa', 'agua', 'potable', 'galletas', 'comunidad']"
#SERVICIOPÚBLICO  https://t.co/X29YRveZe7,['serviciopúblico']
"Hoy estuve con Angie, la mamá de Kaiser, su perrito que necesita 3 operaciones. Angie decidió vender galletas para poder pagarlas.  Ahora están agotadas pero ya mañana tiene nuevas, si quieren ayudar a Kaiser contáctenla por el Instagram @Salvemosakaiser  https://t.co/6GWU4myxA3","['hoy', 'angie', 'mamá', 'kaiser', 'perrito', 'necesita', 'operaciones', 'angie', 'decidió', 'vender', 'galletas', 'poder', 'pagarlas', 'ahora', 'agotadas', 'mañana', 'nuevas', 'si', 'quieren', 'ayudar', 'kaiser', 'contáctenla', 'instagram', 'salvemosakaiser']"
"Nadie:  Absolutamente nadie:   Brito hablando como Chávez, Diosdado y Maduro en un solo vídeo:","['nadie', 'absolutamente', 'nadie', 'brito', 'hablando', 'chávez', 'diosdado', 'maduro', 'solo', 'vídeo']"
La ineficiencia de HIDROCAPITAL nos ha llevado a que hoy los venezolanos paguemos el agua más cara del planeta.   ¿Cuánto te cuesta no tener agua?  https://t.co/LWx1VBHWRt,"['ineficiencia', 'hidrocapital', 'llevado', 'hoy', 'venezolanos', 'paguemos', 'agua', 'cara', 'planeta', '¿cuánto', 'cuesta', 'tener', 'agua']"
@pcorderob Jajajajajaja gracias Pedro!!,"['pcorderob', 'jajajajajaja', 'gracias', 'pedro']"
"Ya pueden escuchar el programa de Voces Locales junto a @EmanuelGainza, dirigente de Juntos por el Cambio en Paraná (Argentina).   Espero sus comentarios!   https://t.co/9zPWK6EZAr  https://t.co/P8s7z9ctwA","['pueden', 'escuchar', 'programa', 'voces', 'locales', 'junto', 'emanuelgainza', 'dirigente', 'juntos', 'cambio', 'paraná', 'argentina', 'espero', 'comentarios']"
En las semanas de flexibilización no podemos relajarnos. Sigamos tomando todas las medidas de prevención del COVID 19.  Por nosotros y nuestros vecinos.  https://t.co/WCHZgU6F3X,"['semanas', 'flexibilización', 'podemos', 'relajarnos', 'sigamos', 'tomando', 'todas', 'medidas', 'prevención', 'covid', 'vecinos']"
"Hoy en el día internacional de la lucha contra el Cáncer de mama recorrimos el casco de Chacao y Campo Alegre, creando conciencia y conversando sobre cómo prevenirlo.  También muy feliz de poder volver a ver a muchos de nuestros vecinos.  #OctubreRosa  https://t.co/PJFksFpuJU","['hoy', 'día', 'internacional', 'lucha', 'cáncer', 'mama', 'recorrimos', 'casco', 'chacao', 'campo', 'alegre', 'creando', 'conciencia', 'conversando', 'cómo', 'prevenirlo', 'feliz', 'poder', 'volver', 'ver', 'vecinos', 'octubrerosa']"
"Es responsabilidad de todos exigir un cambio. Como vecinos y ciudadanos, tenemos que organizarnos para denunciar y luchar contra esta violación de nuestro derecho humano al agua.  #ChacaoQuiereAgua  https://t.co/6hkqKOGD64","['responsabilidad', 'exigir', 'cambio', 'vecinos', 'ciudadanos', 'organizarnos', 'denunciar', 'luchar', 'violación', 'derecho', 'humano', 'agua', 'chacaoquiereagua']"
"¿Cuánto tiene que gastar un vecino por semana cuando no tiene agua? Un bidón cuesta de 3 a 5 dólares, una cisterna de 10.000 litros alrededor de 70 y construir un pozo profundo, más de 20.000. Los venezolanos pagamos el agua más cara por culpa de la ineficiencia de Hidrocapital.  https://t.co/BizNpvteya","['¿cuánto', 'gastar', 'vecino', 'semana', 'agua', 'bidón', 'cuesta', 'dólares', 'cisterna', 'litros', 'alrededor', 'construir', 'pozo', 'profundo', 'venezolanos', 'pagamos', 'agua', 'cara', 'culpa', 'ineficiencia', 'hidrocapital']"
"Durante la pandemia, hemos registrado junto a Monitor Ciudad y Chacao Quiere Agua que a 4 de cada 10 vecinos de Chacao no les llega agua con regularidad, menos de una vez a la semana. Son 2, 3 o hasta 4 semanas en las que se vive un calvario por culpa de Hidrocapital.  https://t.co/vFeoMwecLx","['pandemia', 'registrado', 'junto', 'monitor', 'ciudad', 'chacao', 'quiere', 'agua', 'cada', 'vecinos', 'chacao', 'llega', 'agua', 'regularidad', 'menos', 'vez', 'semana', 'semanas', 'vive', 'calvario', 'culpa', 'hidrocapital']"
Es indignante ver como decenas de vecinos de Chacao hacen cola para recoger agua. Hidrocapital tiene 3 semanas que no manda una gota y no da respuesta.  https://t.co/0NyXr6xanD,"['indignante', 'ver', 'decenas', 'vecinos', 'chacao', 'hacen', 'cola', 'recoger', 'agua', 'hidrocapital', 'semanas', 'manda', 'gota', 'da', 'respuesta']"
Cada día la crisis del agua empeora en toda Caracas.  El Casco de Chacao va a cumplir 3 semanas sin una gota.  Este calvario es responsabilidad de HIDROCAPITAL!!,"['cada', 'día', 'crisis', 'agua', 'empeora', 'toda', 'caracas', 'casco', 'chacao', 'va', 'cumplir', 'semanas', 'gota', 'calvario', 'responsabilidad', 'hidrocapital']"
Hoy junto a @CarlosOcariz y el equipo de @ChacaoPJ recorriendo el sector la manguera en El Pedregal.  Cerramos la actividad con un arepazo para los más pequeños de la comunidad.  https://t.co/bLXuCcfnBI,"['hoy', 'junto', 'carlosocariz', 'equipo', 'chacaopj', 'recorriendo', 'sector', 'manguera', 'pedregal', 'cerramos', 'actividad', 'arepazo', 'pequeños', 'comunidad']"
"El Cáncer de mama no distingue sexo, edad o nacionalidad.  Es responsabilidad de todos sumarnos a la campaña de prevención y concientización.  #OctubreRosa  https://t.co/gIFLUJoH17","['cáncer', 'mama', 'distingue', 'sexo', 'edad', 'nacionalidad', 'responsabilidad', 'sumarnos', 'campaña', 'prevención', 'concientización', 'octubrerosa']"
El salario mínimo en $1 es el indicador más claro del fracaso del régimen.   Los venezolanos tenemos que luchar por recuperar el valor de nuestro trabajo.   #MaduroMatoElBolivarYelSalario,"['salario', 'mínimo', 'indicador', 'claro', 'fracaso', 'régimen', 'venezolanos', 'luchar', 'recuperar', 'valor', 'trabajo', 'maduromatoelbolivaryelsalario']"
"Viendo lo que ha pasado en Paraguay, Argentina y México, parece que si siguen las sesiones de la Asamblea Nacional por zoom, no vamos a quedar sin diputados en Latinoamérica jajajaja","['viendo', 'pasado', 'paraguay', 'argentina', 'méxico', 'parece', 'si', 'siguen', 'sesiones', 'asamblea', 'nacional', 'zoom', 'vamos', 'quedar', 'diputados', 'latinoamérica', 'jajajaja']"
"Hoy, sin duda alguna, va a ser el día más emocionante para los guerreros del teclado venezolanos.  Parece que insultarse por sus opiniones sobre la política estadounidense es mucho más importante que hablar de la crisis venezolana. #Debates2020","['hoy', 'duda', 'alguna', 'va', 'ser', 'día', 'emocionante', 'guerreros', 'teclado', 'venezolanos', 'parece', 'insultarse', 'opiniones', 'política', 'estadounidense', 'importante', 'hablar', 'crisis', 'venezolana', 'debates']"
Comenzamos en Febrero y contra viento y marea pudimos organizar un pequeño encuentro donde presentaron sus proyectos y tuvimos la oportunidad de darles las gracias por estos meses.   Pronto venimos con buenas noticias para las Mamás Emprendedoras de Chacao  https://t.co/V6a2F7jPEg,"['comenzamos', 'febrero', 'viento', 'marea', 'pudimos', 'organizar', 'pequeño', 'encuentro', 'presentaron', 'proyectos', 'oportunidad', 'darles', 'gracias', 'meses', 'pronto', 'venimos', 'buenas', 'noticias', 'mamás', 'emprendedoras', 'chacao']"
Estoy muy feliz y orgulloso. Este fin de semana se graduó la primera cohorte de nuestro proyecto “Mamás Emprendedoras”.  https://t.co/qGA12f0qad,"['feliz', 'orgulloso', 'fin', 'semana', 'graduó', 'primera', 'cohorte', 'proyecto', 'mamás', 'emprendedoras”']"
@salocinuy ¿Cómo queda la distribución de los concejales?,"['salocinuy', '¿cómo', 'queda', 'distribución', 'concejales']"
"#SERVICIOPÚBLICO   Cristopher es vecino de Chacao y tiene dos días desaparecido.  Si lo han visto, contacten a @heyalvaro95.  https://t.co/dYtkCZLL4R","['serviciopúblico', 'cristopher', 'vecino', 'chacao', 'dos', 'días', 'desaparecido', 'si', 'visto', 'contacten', 'heyalvaro']"
Muy bueno el conservatorio “La ciudad puede moverse a pedal”.  Trabajar por una ciudad con movilidad sostenible es responsabilidad de todos.   Agradecidos con @EducletaChile @siudad_ve por compartir sus experiencias con los vecinos de Chacao.  https://t.co/pnSfD2wIN2,"['bueno', 'conservatorio', 'ciudad', 'puede', 'moverse', 'pedal”', 'trabajar', 'ciudad', 'movilidad', 'sostenible', 'responsabilidad', 'agradecidos', 'educletachile', 'siudad', 've', 'compartir', 'experiencias', 'vecinos', 'chacao']"
"Me entero que la peor crisis de nuestra historia es culpa de la Asamblea Nacional electa en 2015.  Ni Chávez, ni Maduro, ni el PSUV que tienen 20 años destruyendo el país. Es culpa de la Asamblea.   Claudio ¿En serio?","['entero', 'peor', 'crisis', 'historia', 'culpa', 'asamblea', 'nacional', 'electa', 'chávez', 'maduro', 'psuv', 'años', 'destruyendo', 'país', 'culpa', 'asamblea', 'claudio', '¿en', 'serio']"
@jjgallardos Estoy en eso! Muuuuuy buena. Abrazos!!,"['jjgallardos', 'muuuuuy', 'buena', 'abrazos']"
@CarlosARngM_ @glennyspg @siudad_ve @EducletaChile @JetseLopez31 @ChacaoPJ Hola! En este chat vamos a pasar el link del zoom.    https://t.co/rDCO2qbnXf,"['carlosarngm', 'glennyspg', 'siudad', 've', 'educletachile', 'jetselopez', 'chacaopj', 'hola', 'chat', 'vamos', 'pasar', 'link', 'zoom']"
"¿Has visto más personas en bicicleta desde la cuarentena?   ¿Crees que tiene que haber mejores condiciones para los ciclistas en Caracas?   Acompáñanos este jueves, para conversar sobre las posibilidades y los retos que tenemos para hacer de Caracas, una ciudad a pedal.  https://t.co/pVco5PVTPQ","['¿has', 'visto', 'personas', 'bicicleta', 'cuarentena', '¿crees', 'haber', 'mejores', 'condiciones', 'ciclistas', 'caracas', 'acompáñanos', 'jueves', 'conversar', 'posibilidades', 'retos', 'hacer', 'caracas', 'ciudad', 'pedal']"
"Ya pueden escuchar mi entrevista en Voces Locales a @gonzalolegaspi, candidato a la alcaldía del municipio CH de Montevideo.   ¡Atento a sus comentarios!   https://t.co/OW3uBUHCP5","['pueden', 'escuchar', 'entrevista', 'voces', 'locales', 'gonzalolegaspi', 'candidato', 'alcaldía', 'municipio', 'ch', 'montevideo', '¡atento', 'comentarios']"
"Arepazo en el callejón Poleo de El Pedregal.  En estos momentos tan complejos, trabajamos con las uñas para seguir apoyando a nuestros vecinos.  #PrimeroChacao  https://t.co/mY4SuRoWVb","['arepazo', 'callejón', 'poleo', 'pedregal', 'momentos', 'tan', 'complejos', 'trabajamos', 'uñas', 'seguir', 'apoyando', 'vecinos', 'primerochacao']"
"Hoy domingo, estas son las bombas de gasolina operativas en Chacao:  - CCCT (gasolina y gas) - San Igancio  - Blandin (gasolina y gas) - La Floresta  - El Rosal - Galarraga norte","['hoy', 'domingo', 'bombas', 'gasolina', 'operativas', 'chacao', 'ccct', 'gasolina', 'gas', 'san', 'igancio', 'blandin', 'gasolina', 'gas', 'floresta', 'rosal', 'galarraga', 'norte']"
"Otra vez más, parte de Los Palos Grandes sin luz.   Los apagones sen han vuelto parte del día a día de nuestros vecinos.  Tenemos que luchar por una mejor calidad de vida.","['vez', 'parte', 'palos', 'grandes', 'luz', 'apagones', 'sen', 'vuelto', 'parte', 'día', 'día', 'vecinos', 'luchar', 'mejor', 'calidad', 'vida']"
Un fin de semana más llevando agua potable y comida para las familias más necesitadas de nuestro municipio Chacao.  Orgulloso de este equipo increíble.  https://t.co/YKLe5Dovtd,"['fin', 'semana', 'llevando', 'agua', 'potable', 'comida', 'familias', 'necesitadas', 'municipio', 'chacao', 'orgulloso', 'equipo', 'increíble']"
Cuanta inmadurez de varios dirigentes políticos he visto en Twitter.  Haciendo encuestas e hilos desesperados para descalificar y atacar. Yo esperaba más altura política.,"['cuanta', 'inmadurez', 'varios', 'dirigentes', 'políticos', 'visto', 'twitter', 'haciendo', 'encuestas', 'hilos', 'desesperados', 'descalificar', 'atacar', 'esperaba', 'altura', 'política']"
"Los invito a escuchar #VocesLocales donde conversamos con Jorge Rodríguez desde Uruguay.   @RodriguezPepper es candidato a concejal en el municipio B de Montevideo, con solo 20 años es un digno representante de los centennials en política.   https://t.co/axInSrRcPF  https://t.co/G1q3eq8fnr","['invito', 'escuchar', 'voceslocales', 'conversamos', 'jorge', 'rodríguez', 'uruguay', 'rodriguezpepper', 'candidato', 'concejal', 'municipio', 'montevideo', 'solo', 'años', 'digno', 'representante', 'centennials', 'política']"
A mi hoy me pegó un fresquito. También creo que la ruta es trabajando y luchando.,"['hoy', 'pegó', 'fresquito', 'creo', 'ruta', 'trabajando', 'luchando']"
Que buena noticia para Ecuador que no le permitieran a Rafael Correa inscribirse como candidato a Vicepresidente.  Esa fórmula ya la aplicaron en Argentina y Kristina se volvió intocable para la justicia.,"['buena', 'noticia', 'ecuador', 'permitieran', 'rafael', 'correa', 'inscribirse', 'candidato', 'vicepresidente', 'fórmula', 'aplicaron', 'argentina', 'kristina', 'volvió', 'intocable', 'justicia']"
"Lo de Maria Corina me acuerda a cuando me peleaba con mi hermano, iba a acusarlo con mi mamá y ella le daba la razón a él.   Entiendo cómo te sientes.","['maria', 'corina', 'acuerda', 'peleaba', 'hermano', 'iba', 'acusarlo', 'mamá', 'daba', 'razón', 'entiendo', 'cómo', 'sientes']"
"Juan Requesens representa el espíritu de lucha del verdadero justiciero.  Ese que no entrega sus principios ni sus valores, ese que no se arrodilla ante la opresión.  Hoy el corazón de @pr1merojusticia está impregnado de su testimonio de lucha.  https://t.co/u3xRYlvMfh","['juan', 'requesens', 'representa', 'espíritu', 'lucha', 'verdadero', 'justiciero', 'entrega', 'principios', 'valores', 'arrodilla', 'opresión', 'hoy', 'corazón', 'pr', 'merojusticia', 'impregnado', 'testimonio', 'lucha']"
Hoy comienzo este nuevo proyecto.  Voces Locales es un espacio para conversar con líderes políticos de diferentes partes de Iberoamérica.  Pueden escucharlo aquí!    https://t.co/XjdG4pcfWe,"['hoy', 'comienzo', 'nuevo', 'proyecto', 'voces', 'locales', 'espacio', 'conversar', 'líderes', 'políticos', 'diferentes', 'partes', 'iberoamérica', 'pueden', 'escucharlo', 'aquí']"
"Reporte de los casos de COVID-19 en nuestro municipio Chacao.  Sigamos tomando todas las medidas de prevención, por nosotros y por nuestros vecinos.  https://t.co/A417NzJ2Sf","['reporte', 'casos', 'covid', 'municipio', 'chacao', 'sigamos', 'tomando', 'todas', 'medidas', 'prevención', 'vecinos']"
Ayer junto a más 50 vecinos de Chacao conversando sobre la “Ley de condominios” que propone la gobernación de Miranda.  Gracias a mi papá y a todos los que nos acompañaron. Pronto traeremos nuevos conversatorios sobre los temas más importantes para nuestros vecinos #PrimeroChacao  https://t.co/WOjhiSjFdX,"['ayer', 'junto', 'vecinos', 'chacao', 'conversando', 'ley', 'condominios”', 'propone', 'gobernación', 'miranda', 'gracias', 'papá', 'acompañaron', 'pronto', 'traeremos', 'nuevos', 'conversatorios', 'temas', 'importantes', 'vecinos', 'primerochacao']"
"El balance de @ChacaoPJ sobre la situación del Covid-19 en el municipio. Tenemos que aumentar las medidas de prevención, cuidarnos a nosotros, es cuidar a nuestros vecinos.   #PrimeroChacao  https://t.co/k16SaMbaME","['balance', 'chacaopj', 'situación', 'covid', 'municipio', 'aumentar', 'medidas', 'prevención', 'cuidarnos', 'cuidar', 'vecinos', 'primerochacao']"
¡Felicidades a todos los baruteños en este día!,"['¡felicidades', 'baruteños', 'día']"
"Con parte del equipo, tomando todas las previsiones, llevamos más de 100 litros de agua potable a la comunidad de Pajaritos.  Cómo está llegando el agua a nuestras casas, no se puede tomar.  #PrimeroChacao  https://t.co/HJXWyBL564","['parte', 'equipo', 'tomando', 'todas', 'previsiones', 'llevamos', 'litros', 'agua', 'potable', 'comunidad', 'pajaritos', 'cómo', 'llegando', 'agua', 'casas', 'puede', 'tomar', 'primerochacao']"
Desde @Pr1meroJusticia rechazamos la Ley de Condominios que le quiere imponer la gobernación de Miranda a los vecinos del estado.  https://t.co/fRCYM06k3O,"['pr', 'merojusticia', 'rechazamos', 'ley', 'condominios', 'quiere', 'imponer', 'gobernación', 'miranda', 'vecinos']"
"Como vecinos y ciudadanos, tenemos que rechazar esta propuesta de ley. En Miranda le decimos NO a la ley de condominios.","['vecinos', 'ciudadanos', 'rechazar', 'propuesta', 'ley', 'miranda', 'decimos', 'ley', 'condominios']"
"Lastimosamente, el consejo legislativo del Estado Miranda no quiere reconocer a estas formas de organización ciudadanas para apoyarlas y fortalecerlas, si no para meterle la mano a ellas.","['lastimosamente', 'consejo', 'legislativo', 'miranda', 'quiere', 'reconocer', 'formas', 'organización', 'ciudadanas', 'apoyarlas', 'fortalecerlas', 'si', 'meterle', 'mano']"
"Hay que destacar que este proyecto de ley reconoce la personalidad jurídica de las asociaciones de vecinos y condominios. Esto no le compete al consejo legislativo del Estado Miranda, es competencia de nuestra Asamblea Nacional legítima el poder reconocer estas figuras.","['destacar', 'proyecto', 'ley', 'reconoce', 'personalidad', 'jurídica', 'asociaciones', 'vecinos', 'condominios', 'compete', 'consejo', 'legislativo', 'miranda', 'competencia', 'asamblea', 'nacional', 'legítima', 'poder', 'reconocer', 'figuras']"
Rechazamos esta propuesta por la falta de transparencia que caracteriza todas las gestiones de recursos por parte de los gobiernan. El PSUV será la encargada de decidir a qué edificios se les adjudicará los fondos y a cuáles no. Más exclusión para los venezolanos.,"['rechazamos', 'propuesta', 'falta', 'transparencia', 'caracteriza', 'todas', 'gestiones', 'recursos', 'parte', 'gobiernan', 'psuv', 'encargada', 'decidir', 'edificios', 'adjudicará', 'fondos', 'cuáles', 'exclusión', 'venezolanos']"
"Varios alcaldes del estado Miranda se pronunciaron rechazando la propuesta, ni siquiera fueron consultados.","['varios', 'alcaldes', 'miranda', 'pronunciaron', 'rechazando', 'propuesta', 'siquiera', 'consultados']"
"Propone que las alcaldías entreguen el 1% de su presupuesto anual a este fondo, que no solo es inconstitucional, si no que busca un Estado más centralizado y a unas alcaldías cada día más débiles.","['propone', 'alcaldías', 'entreguen', 'presupuesto', 'anual', 'fondo', 'solo', 'inconstitucional', 'si', 'busca', 'centralizado', 'unas', 'alcaldías', 'cada', 'día', 'débiles']"
El problema de esta propuesta son sus fines políticos. No se busca apoyar a la clase media que tanto ha sufrido por la crisis. Busca llevar el control político y social también a los condominios. Esta ley de condominios pretende ser el CLAP para la clase media.,"['problema', 'propuesta', 'fines', 'políticos', 'busca', 'apoyar', 'clase', 'media', 'sufrido', 'crisis', 'busca', 'llevar', 'control', 'político', 'social', 'condominios', 'ley', 'condominios', 'pretende', 'ser', 'clap', 'clase', 'media']"
"Primero, no es una iniciativa nueva en Venezuela, hemos tenido gestiones que han implementado iniciativas similares, donde se les ha dado recursos a los condominios para pagar reparaciones en el edificio.","['primero', 'iniciativa', 'nueva', 'venezuela', 'gestiones', 'implementado', 'iniciativas', 'similares', 'dado', 'recursos', 'condominios', 'pagar', 'reparaciones', 'edificio']"
La Gobernación de Miranda propone con una “Ley de condominios” un fondo intergubernamental para los condominios.  ¿Esto qué significa?,"['gobernación', 'miranda', 'propone', 'ley', 'condominios”', 'fondo', 'intergubernamental', 'condominios', '¿esto', 'significa']"
La ley de condominios que propone la gobernación de Miranda pretende ser el CLAP de la clase media. Abro hilo.,"['ley', 'condominios', 'propone', 'gobernación', 'miranda', 'pretende', 'ser', 'clap', 'clase', 'media', 'abro', 'hilo']"
"Ayer llegamos a los 95 casos confirmados de COVID en el municipio Chacao.  Vecinos, tenemos que seguir cuidándonos y aumentando las medidas de prevención.  https://t.co/xf1ZN0chJ2","['ayer', 'llegamos', 'casos', 'confirmados', 'covid', 'municipio', 'chacao', 'vecinos', 'seguir', 'cuidándonos', 'aumentando', 'medidas', 'prevención']"
Que tranquilidad habría en Bielorrusia si no hubieran legitimado las elecciones.,"['tranquilidad', 'bielorrusia', 'si', 'legitimado', 'elecciones']"
"Para mi, el retiro de @ernesto_talvi de la política uruguaya es comparable con el de @Albert_Rivera en España.  Dos proyectos emocionantes para el centro político, ambos, curiosamente con el mismo nombre.  Ojalá @ciudadanos600 siga con más fuerza y sumando a la coalición.","['retiro', 'ernesto', 'talvi', 'política', 'uruguaya', 'comparable', 'albert', 'rivera', 'españa', 'dos', 'proyectos', 'emocionantes', 'centro', 'político', 'ambos', 'curiosamente', 'mismo', 'nombre', 'ojalá', 'ciudadanos', 'siga', 'fuerza', 'sumando', 'coalición']"
"Hoy hicimos una pequeña celebración del Día del niño muy acorde con la situación que vivimos.  Primero conversamos con los niños sobre el Coronavirus y cómo prevenirlo, y después comimos un ponque que les hizo mi mamá.  https://t.co/djJoaNtdyW","['hoy', 'hicimos', 'pequeña', 'celebración', 'día', 'niño', 'acorde', 'situación', 'vivimos', 'primero', 'conversamos', 'niños', 'coronavirus', 'cómo', 'prevenirlo', 'después', 'comimos', 'ponque', 'hizo', 'mamá']"
@Iuminiscente Tas loca,"['iuminiscente', 'tas', 'loca']"
¿Será que la flexibilización de la cuarentena esta semana (sin ningún tipo de lógica) está relacionada con la apertura del registro electoral?,"['¿será', 'flexibilización', 'cuarentena', 'semana', 'ningún', 'tipo', 'lógica', 'relacionada', 'apertura', 'registro', 'electoral']"
"En Chacao no llega el agua desde hace semanas, y cuando llega tiene color y sabor.  Hoy le pudimos entregar a nuestros vecinos del tártago agua potable.  https://t.co/HsrG4TRxkT","['chacao', 'llega', 'agua', 'hace', 'semanas', 'llega', 'color', 'sabor', 'hoy', 'pudimos', 'entregar', 'vecinos', 'tártago', 'agua', 'potable']"
@marcelrouaix Quieren hacer sardinas en lata como los de la ANC,"['marcelrouaix', 'quieren', 'hacer', 'sardinas', 'lata', 'anc']"
Feliz día a los que salen a ejercer su profesión con chaleco. Muy orgulloso de los periodistas venezolanos.  #DíaDelPeriodista  https://t.co/k59xV0dP8U,"['feliz', 'día', 'salen', 'ejercer', 'profesión', 'chaleco', 'orgulloso', 'periodistas', 'venezolanos', 'díadelperiodista']"
