id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1409213200860581889,1409213200860581889,2021-06-27 14:13:03 Venezuela Standard Time,2021-06-27,14:13:03,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Un abrazo para todos los periodistas en su día. Que sigan haciendo su trabajo pese a las limitaciones y riesgos es una muestra de compromiso, pasión y valor.",es,[],[],[],2,7,44,[],[],https://twitter.com/luisvicenteleon/status/1409213200860581889,False,,0,,,,,,,,[],,,,
1407657905592143872,1407657905592143872,2021-06-23 07:12:52 Venezuela Standard Time,2021-06-23,07:12:52,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"“Lo notable era la division y descalificaciones que se lanzaban, el resentimiento que supuraban. Estás conmigo o contra mí. Y tuvo ingredientes para su pesimismo. ¿Quién cedería? Los que más gritaban eran quienes pedían no ceder jamás” Tranquilo. Es Padura hablando de los cubanos",es,[],[],[],8,11,58,[],[],https://twitter.com/luisvicenteleon/status/1407657905592143872,False,,0,,,,,,,,[],,,,
1405591070738731012,1405591070738731012,2021-06-17 14:20:00 Venezuela Standard Time,2021-06-17,14:20:00,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Cristina Aguilera Ochoa (@cotuficcion), compite en el @Nespresso Talents en la categoría ""Film School Award"", y los ganadores se darán a conocer en el 74 ° Festival de Cannes en julio. Aquí está el enlace a su video:  https://t.co/164FRJCXJN Es sensacional. Muchísima suerte.",es,"[{'screen_name': 'cotuficcion', 'name': 'cotufas', 'id': '75699548'}, {'screen_name': 'nespresso', 'name': 'nespresso global', 'id': '21660884'}]",['https://youtu.be/U8l3N8zdu-0'],[],0,5,11,[],[],https://twitter.com/luisvicenteleon/status/1405591070738731012,False,,0,,,,,,,,[],,,,
1405587009314377732,1405587009314377732,2021-06-17 14:03:52 Venezuela Standard Time,2021-06-17,14:03:52,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,Tendencias del Consumidor Venezolano @datanalisis “la dolarización transaccional de Vzla alcanza ya casi el 70% de las transacciones totales y es un proceso irreversible”. @luisvicenteleon,es,"[{'screen_name': 'datanalisis', 'name': 'datanalisis', 'id': '59920406'}, {'screen_name': 'luisvicenteleon', 'name': 'luis vicente leon', 'id': '76779177'}]",[],[],12,33,84,[],[],https://twitter.com/luisvicenteleon/status/1405587009314377732,False,,0,,,,,,,,[],,,,
1405549155989209089,1405549155989209089,2021-06-17 11:33:27 Venezuela Standard Time,2021-06-17,11:33:27,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Tendencias del Consumidor Vzlano @datanalisis “luego de una destrucción de tres cuartas partes del PIB desde 2013, las proyecciones 2021-2022 muestran una primera estabilización, aunque dejando una economía significativamente más pequeña que su tamaño histórico” Francisco Allen",es,"[{'screen_name': 'datanalisis', 'name': 'datanalisis', 'id': '59920406'}]",[],[],4,25,60,[],[],https://twitter.com/luisvicenteleon/status/1405549155989209089,False,,0,,,,,,,,[],,,,
1405547620366532612,1405547620366532612,2021-06-17 11:27:21 Venezuela Standard Time,2021-06-17,11:27:21,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Tendencias del Consumidor Venezolano: “La pérdida de poder de compra interna del dólar en Venezuela ha sido de 62,6% entre enero 2020 y abril 2021 debido al desfase entre devaluación e inflación” Francisco Allen",es,[],[],[],7,55,74,[],[],https://twitter.com/luisvicenteleon/status/1405547620366532612,False,,0,,,,,,,,[],,,,
1405546316697067526,1405546316697067526,2021-06-17 11:22:10 Venezuela Standard Time,2021-06-17,11:22:10,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Tendencias del Consumidor Venezolano @datanalisis “Si bien la pandemia ha estimulado el crecimiento regional de la compra por Internet, en el caso vzlano su penetracion es significativamente inferior (14%) que el promedio regional (45%)”. @CarlosJimenez",es,"[{'screen_name': 'datanalisis', 'name': 'datanalisis', 'id': '59920406'}, {'screen_name': 'carlosjimenez', 'name': 'carlosjimenez', 'id': '12548992'}]",[],[],3,4,12,[],[],https://twitter.com/luisvicenteleon/status/1405546316697067526,False,,0,,,,,,,,[],,,,
1405545664705040385,1405545664705040385,2021-06-17 11:19:34 Venezuela Standard Time,2021-06-17,11:19:34,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Tendencias del Consumidor Venezolano @datanalisis : “los consumidores locales presentan la menor fidelidad de marcas de toda la región latinoamericana, llegando apenas del 7% frente a un promedio latino de 26%” @CarlosJimenez",es,"[{'screen_name': 'datanalisis', 'name': 'datanalisis', 'id': '59920406'}, {'screen_name': 'carlosjimenez', 'name': 'carlosjimenez', 'id': '12548992'}]",[],[],1,3,9,[],[],https://twitter.com/luisvicenteleon/status/1405545664705040385,False,,0,,,,,,,,[],,,,
1405545042614226944,1405545042614226944,2021-06-17 11:17:06 Venezuela Standard Time,2021-06-17,11:17:06,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Tendencias del Consumidor Venezolano @datanalisis : “54% de los consumidores locales manifiestan comparar precios antes de comprar, una  penetración de casi el doble que sus pares latinoamericanos, lo que indica su mayor sensibilidad”. @CarlosJimenez",es,"[{'screen_name': 'datanalisis', 'name': 'datanalisis', 'id': '59920406'}, {'screen_name': 'carlosjimenez', 'name': 'carlosjimenez', 'id': '12548992'}]",[],[],2,8,18,[],[],https://twitter.com/luisvicenteleon/status/1405545042614226944,False,,0,,,,,,,,[],,,,
1405519450351169541,1405519450351169541,2021-06-17 09:35:24 Venezuela Standard Time,2021-06-17,09:35:24,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,Gracias a nuestros patrocinantes:  @cocuyleal  @banplusonline @jvhcorp  @ingritechven @delcopve  @idcartonaje  @jamonarichuna  @cloverfilevzla @traslados24horas @lapieldetuhogar  @simpletvve @kores_venezuela @movistar @AlimentosMaryVe   @CeproAlarm  @gpcconsulting @PagoChinchin,es,"[{'screen_name': 'cocuyleal', 'name': 'licores leal', 'id': '1566948222'}, {'screen_name': 'banplusonline', 'name': 'banplus banco universal', 'id': '267436169'}, {'screen_name': 'delcopve', 'name': 'delcop venezuela', 'id': '162091656'}, {'screen_name': 'jamonarichuna', 'name': 'jamón arichuna', 'id': '3097719970'}, {'screen_name': 'cloverfilevzla', 'name': 'clover file vzla', 'id': '925430264322551808'}, {'screen_name': 'lapieldetuhogar', 'name': 'cerámica carabobo', 'id': '362745122'}, {'screen_name': 'simpletvve', 'name': 'simpletv', 'id': '1295022014126788613'}, {'screen_name': 'kores_venezuela', 'name': 'koresvenezuela', 'id': '549472891'}, {'screen_name': 'movistar', 'name': 'movistar', 'id': '63157178'}, {'screen_name': 'alimentosmaryve', 'name': 'alimentosmary', 'id': '3345552424'}, {'screen_name': 'ceproalarm', 'name': 'ceproalarm, c.a.', 'id': '575373124'}, {'screen_name': 'gpcconsulting', 'name': 'carolina goicochea p', 'id': '59280043'}, {'screen_name': 'pagochinchin', 'name': 'pago chinchin', 'id': '1224097052851916805'}]",[],[],1,3,6,[],[],https://twitter.com/luisvicenteleon/status/1405519450351169541,False,,0,,,,,,,,[],,,,
