id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1414234015008165891,1414234015008165891,2021-07-11 10:43:59 Venezuela Standard Time,2021-07-11,10:43:59,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Después de tantos años ayudando al movimiento social de nuestro país, Elias Santana necesita de nuestra ayuda para recuperar su salud. Necesitamos muchos héroes como el y esta es una excelente oportunidad para demostrar nuestro agradecimiento.  https://t.co/ReX3oRPJDC",es,[],['https://gofund.me/96c3b7f8'],[],2,70,57,[],[],https://twitter.com/luisvicenteleon/status/1414234015008165891,False,,0,,,,,,,,[],,,,
1411069508186521606,1411017065310339075,2021-07-02 17:09:21 Venezuela Standard Time,2021-07-02,17:09:21,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,@arielmorantes No. Solo tuvieron que negociar con Stalin para enfrentar a Hitler.,es,[],[],[],5,0,3,[],[],https://twitter.com/luisvicenteleon/status/1411069508186521606,False,,0,,,,,,,,"[{'screen_name': 'arielmorantes', 'name': 'Ariel Eduardo Morantes Pinto.', 'id': '85104476'}]",,,,
1411017065310339075,1411017065310339075,2021-07-02 13:40:58 Venezuela Standard Time,2021-07-02,13:40:58,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Cuando te pregunten si vale la pena negociar, puedes responder: no está claro y hay mil incertidumbres y riesgos, pero ¿ha valido la pena no negociar?  Porque ahí la certidumbre de fracaso es ha sido más clara que el agua de Los Roques.",es,[],[],[],55,62,244,[],[],https://twitter.com/luisvicenteleon/status/1411017065310339075,False,,0,,,,,,,,[],,,,
1411016271026610182,1411016271026610182,2021-07-02 13:37:49 Venezuela Standard Time,2021-07-02,13:37:49,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"La unidad opositora sigue siendo fundamental. Por eso la estrategia ganadora es separar los acuerdos humanitarios (comida, medicina y combustible-diésel-gas) y las elecciones regionales del resto de condiciones democráticas, atando estas a las sanciones financieras y personales.",es,[],[],[],7,3,22,[],[],https://twitter.com/luisvicenteleon/status/1411016271026610182,False,,0,,,,,,,,[],,,,
1411015103261167620,1411015103261167620,2021-07-02 13:33:10 Venezuela Standard Time,2021-07-02,13:33:10,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Pero el rechazo del gob interino a participar en regionales sin acuerdo integral es relevante y anuncia división de fuerzas, lo que debilitaría a los participantes en regionales (que enfrentarán alta abstención) y también a las negociaciones integrales, que serían dinamitadas.",es,[],[],[],7,7,33,[],[],https://twitter.com/luisvicenteleon/status/1411015103261167620,False,,0,,,,,,,,[],,,,
1411014382927089668,1411014382927089668,2021-07-02 13:30:18 Venezuela Standard Time,2021-07-02,13:30:18,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Cada día que pasa, las fuerzas internas en la oposición a favor de participar en regionales crecen sustancialmente, incluyendo dentro de los liderazgos del G4. La situación se percibe muy distinta al evento parlamentario.",es,[],[],[],13,26,90,[],[],https://twitter.com/luisvicenteleon/status/1411014382927089668,False,,0,,,,,,,,[],,,,
1411013430597853190,1411013430597853190,2021-07-02 13:26:31 Venezuela Standard Time,2021-07-02,13:26:31,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Maduro entiende que las regionales son un factor híper sensible para la oposición. Por eso cede condiciones, tarjetas, habilitación de candidatos, miembros del CNE, observación internacional. Su apuesta es: “la oposición debe participar, pero mejor para él que lo haga desunida”.",es,[],[],[],20,42,100,[],[],https://twitter.com/luisvicenteleon/status/1411013430597853190,False,,0,,,,,,,,[],,,,
1411012393023455239,1411012393023455239,2021-07-02 13:22:24 Venezuela Standard Time,2021-07-02,13:22:24,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"En las elecciones regionales los grupos opositores que creen necesario participar van a ir a esa elección con o sin acuerdo. Esto pone una presión complicada a las negociaciones generales, pues si no hay acuerdos parciales sobre regionales, se derrumba la negociación global.",es,[],[],[],7,11,34,[],[],https://twitter.com/luisvicenteleon/status/1411012393023455239,False,,0,,,,,,,,[],,,,
1411010064882806787,1411010064882806787,2021-07-02 13:13:09 Venezuela Standard Time,2021-07-02,13:13:09,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"Para la comunidad internacional esa división opositora es un dolor de cabeza, pues sin acuerdos internos en la oposición es imposible avanzar en cualquier acuerdo nacional con el adversario, convirtiéndose en una papa caliente.",es,[],[],[],8,6,40,[],[],https://twitter.com/luisvicenteleon/status/1411010064882806787,False,,0,,,,,,,,[],,,,
1411009574165958657,1411009574165958657,2021-07-02 13:11:12 Venezuela Standard Time,2021-07-02,13:11:12,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"La oposición se fractura frente al dilema: todo o nada o negociaciones parciales. El climax de esa división son las regionales: negociarlas por separado o meterlas en el paquete global, sabiendo que no habrá acuerdo previo a una fecha en la que Maduro las ejecutará de todas todas",es,[],[],[],8,16,41,[],[],https://twitter.com/luisvicenteleon/status/1411009574165958657,False,,0,,,,,,,,[],,,,
1411008706142162944,1411008706142162944,2021-07-02 13:07:45 Venezuela Standard Time,2021-07-02,13:07:45,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,La unidad alrededor del acuerdo de salvación tiene el reto de decidir si se plantea una negociación integral de todo o nada o si se debe negociar acuerdos incrementales en los que se intercambien cosas específicas y se presenten victorias tempranas que no incluyen presidenciales.,es,[],[],[],5,10,20,[],[],https://twitter.com/luisvicenteleon/status/1411008706142162944,False,,0,,,,,,,,[],,,,
1411007416104280065,1411007416104280065,2021-07-02 13:02:37 Venezuela Standard Time,2021-07-02,13:02:37,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"La oposición se une alrededor de la necesidad de negociar con Maduro. Esto ya es un logro clave porque hace poco la oposición institucional sostenía que no iba a negociar con Maduro, desconociendo la realidad de su control territorial. El problema viene después: ¿qué negociar?",es,[],[],[],48,31,156,[],[],https://twitter.com/luisvicenteleon/status/1411007416104280065,False,,0,,,,,,,,[],,,,
1411006185327808516,1411006185327808516,2021-07-02 12:57:44 Venezuela Standard Time,2021-07-02,12:57:44,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,Maduro y la oposición  comienzan pidiendo el máximo de sus expectativas: Maduro flexibilización total de sanciones y la oposición elecciones presidenciales democráticas. Es obvio que ninguna de las dos cosas ocurrirá. Eso significa que cualquier negociación estará en el medio.,es,[],[],[],10,28,88,[],[],https://twitter.com/luisvicenteleon/status/1411006185327808516,False,,0,,,,,,,,[],,,,
1411003515061874689,1411003515061874689,2021-07-02 12:47:07 Venezuela Standard Time,2021-07-02,12:47:07,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"En las negociaciones hay muchas incertidumbres, pero también algunos predeterminados: 1) no van a acordarse ni presidenciales ni referéndum. 2) no se van a flexibilizar las sanciones personales ni financieras  y 3) una parte relevante de la oposición va a participar en regionales",es,[],[],[],54,43,124,[],[],https://twitter.com/luisvicenteleon/status/1411003515061874689,False,,0,,,,,,,,[],,,,
1410328916896669710,1410328916896669710,2021-06-30 16:06:31 Venezuela Standard Time,2021-06-30,16:06:31,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,Hay créditos indexados y me parece que es la maxima equivalencia que habrá por ahora.,es,[],[],[],3,3,2,[],[],https://twitter.com/luisvicenteleon/status/1410328916896669710,False,https://twitter.com/alvinbf_/status/1410320161865883651,0,,,,,,,,[],,,,
1410328736155774983,1410328736155774983,2021-06-30 16:05:47 Venezuela Standard Time,2021-06-30,16:05:47,-0400,76779177,luisvicenteleon,Luis Vicente Leon,,"No lo creo. Incluso en el mejor escenario, lo maximo que se puede lograr es una mejora de condiciones, no una elección transparente.",es,[],[],[],1,1,6,[],[],https://twitter.com/luisvicenteleon/status/1410328736155774983,False,https://twitter.com/becerra_do/status/1410320536899670017,0,,,,,,,,[],,,,
