id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1417202055031185410,1417202055031185410,2021-07-19 15:17:54 Venezuela Standard Time,2021-07-19,15:17:54,-0400,57843443,jhoalys,Jhoalys Siverio,,"Para la esposa de mi compañero en Correo del Caroní, William Urdaneta.  https://t.co/H7aPOfA4RX",es,[],[],['https://pbs.twimg.com/media/E6rpwhFXMAAMRva.jpg'],1,112,30,[],[],https://twitter.com/Jhoalys/status/1417202055031185410,False,,1,https://pbs.twimg.com/media/E6rpwhFXMAAMRva.jpg,,,,,,,[],,,,
1417175165780234249,1417147580069433349,2021-07-19 13:31:04 Venezuela Standard Time,2021-07-19,13:31:04,-0400,57843443,jhoalys,Jhoalys Siverio,,"@juliomoya6 @oliviadelv @GobJustoNoguera @tatachavista @ISP_Bolivar @_PrensaGobol @sec_gob Amigo, la postulación de Nancy es un parapeto porque para las primarias del PSUV obligatoriamente tiene que haber 10 candidatos y 10 candidatas para cada cargo.  En Caroní también hicieron ese acto sin distanciamiento, gente sin tapabocas... La que sale en el video es la Tata",es,[],[],[],1,1,2,[],[],https://twitter.com/Jhoalys/status/1417175165780234249,False,,0,,,,,,,,"[{'screen_name': 'juliomoya6', 'name': 'Julio A Moya', 'id': '1411643203'}, {'screen_name': 'oliviadelv', 'name': 'Olivia Del Valle', 'id': '295924363'}, {'screen_name': 'GobJustoNoguera', 'name': 'Justo Noguera Pietri', 'id': '206269112'}, {'screen_name': 'tatachavista', 'name': 'Yulisbeth García', 'id': '714888402416574465'}, {'screen_name': 'ISP_Bolivar', 'name': 'ISP_Bolívar', 'id': '314630491'}, {'screen_name': '_PrensaGobol', 'name': 'Prensa Gobernación del estado Bolívar.', 'id': '1286651317566550021'}, {'screen_name': 'sec_gob', 'name': 'SGG', 'id': '1020783181199564800'}]",,,,
1416175572573696002,1416175572573696002,2021-07-16 19:19:02 Venezuela Standard Time,2021-07-16,19:19:02,-0400,57843443,jhoalys,Jhoalys Siverio,,"#Bolívar Mañana #17Jul despachan combustible a los terminales de placas 3 y 4. El ""plan especial"" se suspende por este día, informó la @ZODIBOLIVAR62  https://t.co/j2IT6TcVSj",es,"[{'screen_name': 'zodibolivar62', 'name': '@zodibolivar62', 'id': '1686523760'}]",[],['https://pbs.twimg.com/media/E6dELNjXMAMIMln.jpg'],0,1,0,"['bolívar', '17jul']",[],https://twitter.com/Jhoalys/status/1416175572573696002,False,,1,https://pbs.twimg.com/media/E6dELNjXMAMIMln.jpg,,,,,,,[],,,,
1415626075036651525,1415626075036651525,2021-07-15 06:55:32 Venezuela Standard Time,2021-07-15,06:55:32,-0400,57843443,jhoalys,Jhoalys Siverio,,"Entre la Calle Cuchivero y la Carrera Caruachi, en Alta Vista, se hará la mañana de este #15Jul el acto de inicio de campaña para las primarias del PSUV. #Guayana #PuertoOrdaz",es,[],[],[],1,1,0,"['15jul', 'guayana', 'puertoordaz']",[],https://twitter.com/Jhoalys/status/1415626075036651525,False,https://twitter.com/2020Realidades/status/1415603194324004864,0,,,,,,,,[],,,,
1415380975979225090,1415380195327029256,2021-07-14 14:41:35 Venezuela Standard Time,2021-07-14,14:41:35,-0400,57843443,jhoalys,Jhoalys Siverio,,"Este año, en dupla con Justo Noguera para la reelección en la Gobernación de Bolívar, JRL fue postulado por las UBCH para ir a primarias del PSUV y ser candidato a la Alcaldía de Caroní. Pero la cúpula del partido lo excluyó de las postulaciones, al igual que a Ángel Marcano",es,[],[],[],2,5,2,[],[],https://twitter.com/Jhoalys/status/1415380975979225090,False,,0,,,,,,,,[],,,,
1415380195327029256,1415380195327029256,2021-07-14 14:38:29 Venezuela Standard Time,2021-07-14,14:38:29,-0400,57843443,jhoalys,Jhoalys Siverio,,"En 2015, JRL fue detenido e imputado por delitos de corrupción en la Alcaldía de Caroní. Su caso pasó a juicio, pero nunca hubo fecha de apertura, el tribunal siempre difirió. Después de estar en arresto domiciliario, en 2017 se le vio nuevamente en las calles.",es,[],[],[],1,8,3,[],[],https://twitter.com/Jhoalys/status/1415380195327029256,False,https://twitter.com/CorreodelCaroni/status/1415361700744679426,0,,,,,,,,[],,,,
1415041409359429645,1415041409359429645,2021-07-13 16:12:16 Venezuela Standard Time,2021-07-13,16:12:16,-0400,57843443,jhoalys,Jhoalys Siverio,,¿Que lograron qué?,es,[],[],[],0,6,0,[],[],https://twitter.com/Jhoalys/status/1415041409359429645,False,https://twitter.com/OviedoPSUV/status/1414920839762436103,0,,,,,,,,[],,,,
1415039248558956546,1415036159688851465,2021-07-13 16:03:41 Venezuela Standard Time,2021-07-13,16:03:41,-0400,57843443,jhoalys,Jhoalys Siverio,,@misle Entre eso y marcar como leído casi todos los grupos (sin leer los mensajes) me perdieron...,es,[],[],[],1,0,1,[],[],https://twitter.com/Jhoalys/status/1415039248558956546,False,,0,,,,,,,,"[{'screen_name': 'misle', 'name': 'M González 💜', 'id': '15038746'}]",,,,
1414759859254407170,1414759859254407170,2021-07-12 21:33:30 Venezuela Standard Time,2021-07-12,21:33:30,-0400,57843443,jhoalys,Jhoalys Siverio,,"Este marte #13Jul retoman el ""plan especial"" de despacho de gasolina en Bolívar para los terminales de placa 8. Solo 3 estaciones de servicio en todo el estado.  https://t.co/EFcGWu5Q1x",es,[],[],['https://pbs.twimg.com/media/E6I8mAdWQAAe8O5.jpg'],0,5,1,['13jul'],[],https://twitter.com/Jhoalys/status/1414759859254407170,False,,1,https://pbs.twimg.com/media/E6I8mAdWQAAe8O5.jpg,,,,,,,[],,,,
1414735121975029760,1414735121975029760,2021-07-12 19:55:12 Venezuela Standard Time,2021-07-12,19:55:12,-0400,57843443,jhoalys,Jhoalys Siverio,,"Reportan que más de 300 familias se vieron afectadas en el sector Luis Hurtado Higuera, en San Félix, por la fuerte lluvia de esta tarde #12Jul Se cayeron 3 postes de electricidad. Fotos Cortesía  https://t.co/oj8Op8RZ6j",es,[],[],"['https://pbs.twimg.com/media/E6ImFMZWEAYI6uI.jpg', 'https://pbs.twimg.com/media/E6ImFlFWQAYy15c.jpg', 'https://pbs.twimg.com/media/E6ImF3-WQAA7j7e.jpg', 'https://pbs.twimg.com/media/E6ImGJyWUAESeLB.jpg']",1,7,2,['12jul'],[],https://twitter.com/Jhoalys/status/1414735121975029760,False,,1,https://pbs.twimg.com/media/E6ImFMZWEAYI6uI.jpg,,,,,,,[],,,,
1414734097969205254,1414734097969205254,2021-07-12 19:51:08 Venezuela Standard Time,2021-07-12,19:51:08,-0400,57843443,jhoalys,Jhoalys Siverio,,"Reportan que más de 300 familias se vieron afectadas en el sector Luis Hurtado Higuera, en San Félix, por la fuerte lluvia de estactarde #12Jul Se cayeron 3 postes de electricidad. Fotos Cortesía  https://t.co/bePqVYMxH6",es,[],[],"['https://pbs.twimg.com/media/E6IlIWIWEA812hh.jpg', 'https://pbs.twimg.com/media/E6IlJRaWEAAiIUY.jpg', 'https://pbs.twimg.com/media/E6IlJ3bX0AAYkkL.jpg', 'https://pbs.twimg.com/media/E6IlKd9XsAUvQBa.jpg']",3,54,24,['12jul'],[],https://twitter.com/Jhoalys/status/1414734097969205254,False,,1,https://pbs.twimg.com/media/E6IlIWIWEA812hh.jpg,,,,,,,[],,,,
1414705291686449158,1414705291686449158,2021-07-12 17:56:40 Venezuela Standard Time,2021-07-12,17:56:40,-0400,57843443,jhoalys,Jhoalys Siverio,,#12Jul 5:56 pm. Varios sectores de Puerto Ordaz sin electricidad.,es,[],[],[],0,6,1,['12jul'],[],https://twitter.com/Jhoalys/status/1414705291686449158,False,,0,,,,,,,,[],,,,
1414699306154708997,1414689247467036686,2021-07-12 17:32:53 Venezuela Standard Time,2021-07-12,17:32:53,-0400,57843443,jhoalys,Jhoalys Siverio,,"@PiermatteyJhoan @juliocastrom Sí, pero no como efecto de la vacuna en sí. Estar vacunados solo hará que si nos contagiamos, no nos veamos comprometidos y llegar a cuidados intensivos. Igual podemos contagiar a otras personas. El cuidado debe mantenerse",es,[],[],[],4,4,23,[],[],https://twitter.com/Jhoalys/status/1414699306154708997,False,,0,,,,,,,,"[{'screen_name': 'PiermatteyJhoan', 'name': 'Jhoan Piermattey', 'id': '1292118990'}, {'screen_name': 'juliocastrom', 'name': 'Dr. Julio Castro', 'id': '130572816'}]",,,,
1414694812675084293,1414649583624413184,2021-07-12 17:15:01 Venezuela Standard Time,2021-07-12,17:15:01,-0400,57843443,jhoalys,Jhoalys Siverio,,"@LesmeRojas @diogelis Lamentablemente la falta de transparencia y las mismas acciones de algunos actores políticos en la oposición generaron ese efecto en la población. No se trata solo de creer o tener fe, es retomar y demostrar la política seria que aspiramos. Bolívar no es ejemplo, por cierto.",es,[],[],[],0,0,1,[],[],https://twitter.com/Jhoalys/status/1414694812675084293,False,,0,,,,,,,,"[{'screen_name': 'LesmeRojas', 'name': 'Lesme Alexander Rojas Garcia', 'id': '147408352'}, {'screen_name': 'diogelis', 'name': 'Diogelis Pocaterra', 'id': '141730619'}]",,,,
1414653601557983233,1414624613460553729,2021-07-12 14:31:16 Venezuela Standard Time,2021-07-12,14:31:16,-0400,57843443,jhoalys,Jhoalys Siverio,,"@schantalmilano No has pensado en irte del país? Por qué no te vas del país? Ya empezaste a ""producir""? Y otras más personales, desde el novio, cuándo te casas, pa cuándo los hijos... nunca terminan",es,[],[],[],1,0,4,[],[],https://twitter.com/Jhoalys/status/1414653601557983233,False,,0,,,,,,,,"[{'screen_name': 'schantalmilano', 'name': 'Schantal Milano', 'id': '131383919'}]",,,,
1414649583624413184,1414649583624413184,2021-07-12 14:15:18 Venezuela Standard Time,2021-07-12,14:15:18,-0400,57843443,jhoalys,Jhoalys Siverio,,Guaidó no fue detenido. Voluntad Popular denuncia el secuestro de Freddy Guevara por parte de las FAES. Su última comunicación fue cuando hizo una transmisión en vivo donde informó que su vehículo fue interceptado,es,[],[],[],2,20,11,[],[],https://twitter.com/Jhoalys/status/1414649583624413184,False,,0,,,,,,,,[],,,,
1414647089791909888,1414647089791909888,2021-07-12 14:05:23 Venezuela Standard Time,2021-07-12,14:05:23,-0400,57843443,jhoalys,Jhoalys Siverio,,"¿Cuándo detendrán al ""koki""?",es,[],[],[],2,6,9,[],[],https://twitter.com/Jhoalys/status/1414647089791909888,False,,0,,,,,,,,[],,,,
1414640411323379715,1414640411323379715,2021-07-12 13:38:51 Venezuela Standard Time,2021-07-12,13:38:51,-0400,57843443,jhoalys,Jhoalys Siverio,,Como toda dictadura. La respuesta a una población sometida a la miseria por más de 60 años y que no aguanta más y clama por su libertad. #SOSCuba,es,[],[],[],0,2,1,['soscuba'],[],https://twitter.com/Jhoalys/status/1414640411323379715,False,https://twitter.com/agusantonetti/status/1414602145324847108,0,,,,,,,,[],,,,
1414637649869131779,1414637649869131779,2021-07-12 13:27:53 Venezuela Standard Time,2021-07-12,13:27:53,-0400,57843443,jhoalys,Jhoalys Siverio,,#12Jul 1:25 pm. Reportan detención de Freddy Guevara. Fabiana Rodales también denuncia presencia de las FAES en su casa con el objetivo de detener a Juan Guaidó,es,[],[],[],0,4,1,['12jul'],[],https://twitter.com/Jhoalys/status/1414637649869131779,False,https://twitter.com/FabiiRosales/status/1414635683155783684,0,,,,,,,,[],,,,
