id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1417271428320317448,1417271428320317448,2021-07-19 19:53:34 Venezuela Standard Time,2021-07-19,19:53:34,-0400,195592493,paola_morales14,Paola Hernández,,Dios mio como odio que me dejen esperando,es,[],[],[],0,0,3,[],[],https://twitter.com/paola_morales14/status/1417271428320317448,False,,0,,,,,,,,[],,,,
1417269009507049473,1417269009507049473,2021-07-19 19:43:58 Venezuela Standard Time,2021-07-19,19:43:58,-0400,195592493,paola_morales14,Paola Hernández,,"El amor es una magia dijo tito, pero no con ese tipooo  https://t.co/fNU6xDc6Vr",es,[],[],['https://pbs.twimg.com/media/E6smogwXMAgLWxl.jpg'],0,0,3,[],[],https://twitter.com/paola_morales14/status/1417269009507049473,False,,1,https://pbs.twimg.com/media/E6smogwXMAgLWxl.jpg,,,,,,,[],,,,
1417268328838598659,1416845312870830083,2021-07-19 19:41:15 Venezuela Standard Time,2021-07-19,19:41:15,-0400,195592493,paola_morales14,Paola Hernández,,@Yisu989 Le costó pero si😂,es,[],[],[],1,0,0,[],[],https://twitter.com/paola_morales14/status/1417268328838598659,False,,0,,,,,,,,"[{'screen_name': 'Yisu989', 'name': 'Yisu', 'id': '1303298276330885120'}]",,,,
1416845312870830083,1416845312870830083,2021-07-18 15:40:20 Venezuela Standard Time,2021-07-18,15:40:20,-0400,195592493,paola_morales14,Paola Hernández,,"Ayer estaba con unos panas y salimos a comer unos perros, bueno en el grupo habia una niña que es hiper sifrina y fue insoportable pero gracioso verla parada en la calle comiendo perros a las 3am",es,[],[],[],1,0,5,[],[],https://twitter.com/paola_morales14/status/1416845312870830083,False,,0,,,,,,,,[],,,,
1416842944330543111,1416817824505421825,2021-07-18 15:30:56 Venezuela Standard Time,2021-07-18,15:30:56,-0400,195592493,paola_morales14,Paola Hernández,,@adrianchilis Asie,en,[],[],[],1,0,1,[],[],https://twitter.com/paola_morales14/status/1416842944330543111,False,,0,,,,,,,,"[{'screen_name': 'adrianchilis', 'name': 'Adrian Rodriguez', 'id': '1304575898323214338'}]",,,,
1416842693339226115,1416817824505421825,2021-07-18 15:29:56 Venezuela Standard Time,2021-07-18,15:29:56,-0400,195592493,paola_morales14,Paola Hernández,,@adrianchilis La verdad es que considero que es asi jajaja equisde,es,[],[],[],1,0,1,[],[],https://twitter.com/paola_morales14/status/1416842693339226115,False,,0,,,,,,,,"[{'screen_name': 'adrianchilis', 'name': 'Adrian Rodriguez', 'id': '1304575898323214338'}]",,,,
1416811046946418689,1416788780023943176,2021-07-18 13:24:11 Venezuela Standard Time,2021-07-18,13:24:11,-0400,195592493,paola_morales14,Paola Hernández,,@c4millx Yo tambien me quede y que QUIIIIIIII,es,[],[],[],0,0,0,[],[],https://twitter.com/paola_morales14/status/1416811046946418689,False,,0,,,,,,,,"[{'screen_name': 'c4millx', 'name': 'camilla', 'id': '859177882983288834'}]",,,,
1416541278167261186,1416522229236572177,2021-07-17 19:32:13 Venezuela Standard Time,2021-07-17,19:32:13,-0400,195592493,paola_morales14,Paola Hernández,,Tiene el plástico y el adobo por encima JAJAJAJAJJAJA ay no,es,[],[],[],1,0,2,[],[],https://twitter.com/paola_morales14/status/1416541278167261186,False,,0,,,,,,,,[],,,,
1416522229236572177,1416522229236572177,2021-07-17 18:16:31 Venezuela Standard Time,2021-07-17,18:16:31,-0400,195592493,paola_morales14,Paola Hernández,,Mi tata: hay pollo adobado en la nevera El pollo adobado:  https://t.co/MsjCrUPb5o,es,[],[],['https://pbs.twimg.com/media/E6h_bnkX0AMRHu8.jpg'],1,0,4,[],[],https://twitter.com/paola_morales14/status/1416522229236572177,False,,1,https://pbs.twimg.com/media/E6h_bnkX0AMRHu8.jpg,,,,,,,[],,,,
1416453884382519302,1416453884382519302,2021-07-17 13:44:57 Venezuela Standard Time,2021-07-17,13:44:57,-0400,195592493,paola_morales14,Paola Hernández,,Ven y tenemos una nap date porfa,es,[],[],[],0,0,1,[],[],https://twitter.com/paola_morales14/status/1416453884382519302,False,,0,,,,,,,,[],,,,
